Date,ZZ0000000001,ZZ0000000002,ZZ0000000003,ZZ0000000004,ZZ0000000005,ZZ0000000006,ZZ0000000007,ZZ0000000008,ZZ0000000009,ZZ0000000010,ZZ0000000011,ZZ0000000012
2025-04-30,1.0816868761,1.0853514052,1.0821339035,1.0858788042,1.1039053519,1.1347337462,1.0808973609,1.0825962350,0.8669146233,1.5340385640,1.3305043928,1.1034354073
2025-05-01,1.0818420963,1.0853045725,1.0821839730,1.0860096767,1.1045900281,1.1353609121,1.0811014488,1.0824013903,0.8694505475,1.5435363487,1.3246546016,1.1027549485
2025-05-02,1.0820199800,1.0853553040,1.0822389304,1.0864441043,1.1046420576,1.1359597844,1.0813255647,1.0828546191,0.8754810603,1.5710627847,1.3214104119,1.1216783549
2025-05-05,1.0822342267,1.0853256998,1.0823891870,1.0864530371,1.1048514055,1.1364344474,1.0815035294,1.0843954182,0.8695243816,1.5370337153,1.3173938103,1.1094397062
2025-05-06,1.0820413758,1.0853744350,1.0825290255,1.0865273070,1.1048593417,1.1353456677,1.0816728590,1.0840011134,0.8639893148,1.5120531200,1.3119053830,1.1082998604
2025-05-07,1.0820915259,1.0856393920,1.0826613453,1.0866663401,1.1056113206,1.1363139237,1.0817992778,1.0871806607,0.8732454003,1.5251930139,1.3200457304,1.1272806601
2025-05-08,1.0824051408,1.0859010540,1.0826842339,1.0867787881,1.1054681347,1.1380908618,1.0818115718,1.0873809092,0.8699358100,1.5191017398,1.3256062088,1.1027783597
2025-05-09,1.0826986940,1.0860846191,1.0828246675,1.0869215143,1.1060304305,1.1375429070,1.0820222621,1.0882559448,0.8666377293,1.4951769559,1.3218126401,1.1055876402
2025-05-12,1.0827351109,1.0862092644,1.0830120016,1.0871194356,1.1052527500,1.1383964885,1.0820566919,1.0879219135,0.8702741540,1.4766434193,1.3127786235,1.1101543758
2025-05-13,1.0829648541,1.0863190633,1.0831070610,1.0872354466,1.1046325886,1.1379603839,1.0822196543,1.0879212478,0.8447819416,1.4730688256,1.2831368821,1.0836616928
2025-05-14,1.0831757054,1.0866289600,1.0833263604,1.0876348842,1.1037763385,1.1369821086,1.0823914524,1.0887437351,0.8372211542,1.4753832021,1.2764126504,1.0827320960
2025-05-15,1.0833885465,1.0869066164,1.0832740129,1.0878125944,1.1045488139,1.1371682859,1.0826096141,1.0912143081,0.8446017784,1.4849768099,1.2883508954,1.1059882956
2025-05-16,1.0834781902,1.0870451375,1.0835366528,1.0877839611,1.1044019978,1.1349965233,1.0827602396,1.0903077546,0.8426626414,1.4926208647,1.2904623989,1.1249928163
2025-05-19,1.0835731833,1.0869780541,1.0837669957,1.0879839253,1.1050492810,1.1351055003,1.0828265749,1.0896926954,0.8306206131,1.4788170657,1.2687912487,1.0990132157
2025-05-20,1.0837192180,1.0871038751,1.0841190779,1.0879731057,1.1048441359,1.1362671236,1.0829740066,1.0914637369,0.8451647973,1.5113302874,1.2875909813,1.1418388223
2025-05-21,1.0837900872,1.0872881809,1.0842929412,1.0881299161,1.1050991878,1.1363430978,1.0830661719,1.0918788940,0.8483357189,1.5104233509,1.2839661162,1.1125754966
2025-05-22,1.0839069583,1.0872122014,1.0844172655,1.0884274300,1.1059818266,1.1354296149,1.0831532587,1.0914285895,0.8514283418,1.5146850354,1.2960430548,1.1292520141
2025-05-23,1.0842394513,1.0873713246,1.0845666632,1.0883820569,1.1059589723,1.1359137212,1.0832943660,1.0933655370,0.8527093516,1.5125063263,1.3000993251,1.1478548072
2025-05-26,1.0844048428,1.0875907733,1.0846289419,1.0885012067,1.1061847080,1.1368069971,1.0834883697,1.0913589122,0.8433028274,1.4936874423,1.2844859751,1.1299915872
2025-05-27,1.0845583638,1.0878849407,1.0847810489,1.0888498237,1.1078842473,1.1363235784,1.0835181594,1.0918078058,0.8438794348,1.4694015373,1.2885798437,1.1290924133
2025-05-28,1.0848236725,1.0880782248,1.0846263277,1.0889509917,1.1091477829,1.1375999196,1.0835680615,1.0904870799,0.8415662440,1.4672963817,1.2983521000,1.1147607343
2025-05-29,1.0849506987,1.0881573639,1.0846811098,1.0890338518,1.1096515535,1.1370939111,1.0835607440,1.0930209871,0.8309155909,1.4741417239,1.2952411212,1.1113935352
2025-05-30,1.0852189395,1.0885871417,1.0848078644,1.0892021527,1.1093388191,1.1365261070,1.0836559544,1.0926617157,0.8245527874,1.4610295582,1.2904151982,1.0861968253
2025-06-02,1.0855217055,1.0887010586,1.0848888485,1.0892750971,1.1088822410,1.1389836286,1.0838964852,1.0961194057,0.8172026757,1.4414511491,1.2846649974,1.0736577431
2025-06-03,1.0856266971,1.0886166424,1.0850895624,1.0890827021,1.1083624356,1.1396849058,1.0841877378,1.0948979863,0.8131435779,1.4066600739,1.2639329194,1.0473478494
2025-06-04,1.0857354002,1.0886376960,1.0851558333,1.0891966303,1.1082857622,1.1407357634,1.0843336920,1.0922070830,0.8052919749,1.3759164558,1.2559731654,1.0360230666
2025-06-05,1.0856305255,1.0889047445,1.0852924428,1.0892187013,1.1085945975,1.1414562245,1.0844777242,1.0931123692,0.8037875505,1.3905260809,1.2532555247,1.0534596236
2025-06-06,1.0858603140,1.0891016700,1.0856140996,1.0894616788,1.1098058728,1.1426368397,1.0845292509,1.0927779962,0.8056635294,1.3850087477,1.2497966380,1.0777472528
2025-06-09,1.0857326125,1.0891965504,1.0858718279,1.0895705419,1.1090795606,1.1424416945,1.0845711270,1.0964632520,0.8151185208,1.4102655725,1.2534769707,1.0575517459
2025-06-10,1.0858384129,1.0892438851,1.0860309007,1.0895950376,1.1085816728,1.1418197100,1.0844938967,1.0962525245,0.8093656994,1.4087229457,1.2485343748,1.0292187313
2025-06-11,1.0859148807,1.0894152472,1.0862606277,1.0896882866,1.1083198147,1.1418568625,1.0845443006,1.0956007994,0.8027402838,1.4149697266,1.2361836261,1.0268245815
2025-06-12,1.0861201320,1.0895256984,1.0863763763,1.0899869720,1.1073103308,1.1416200060,1.0848952767,1.0954493038,0.8148288220,1.4335255608,1.2407837904,1.0594810830
2025-06-13,1.0862367993,1.0898794145,1.0865795897,1.0901744369,1.1072531176,1.1418738649,1.0850515753,1.0935928678,0.8185262629,1.4496404712,1.2314656155,1.0662763597
2025-06-16,1.0861709301,1.0898531700,1.0867611982,1.0903777138,1.1074941442,1.1412068691,1.0851033339,1.0935085156,0.8109604992,1.4449074645,1.2235559652,1.0810825109
2025-06-17,1.0862459533,1.0899370897,1.0871382613,1.0907000985,1.1078931288,1.1414297436,1.0853865641,1.0936920330,0.8188547159,1.4846462918,1.2370815581,1.0823922205
2025-06-18,1.0863894036,1.0903483097,1.0872640687,1.0909843957,1.1077898407,1.1402411013,1.0854543081,1.0941461739,0.8187087843,1.4899124699,1.2305477541,1.0710351423
2025-06-19,1.0864762594,1.0903357141,1.0873059173,1.0911141150,1.1093460622,1.1393321708,1.0855417181,1.0948841936,0.8286757975,1.5176382352,1.2580051897,1.0796788713
2025-06-20,1.0867913831,1.0903725408,1.0874213146,1.0912752147,1.1091672131,1.1389382411,1.0857423493,1.0935216719,0.8255661702,1.4988069848,1.2392735657,1.0537793261
2025-06-23,1.0868234541,1.0902855958,1.0875934379,1.0915125286,1.1094188546,1.1394923861,1.0858983560,1.0919964594,0.8151781303,1.5002252362,1.2405175809,1.0172438626
2025-06-24,1.0868759364,1.0904636933,1.0877357865,1.0917922663,1.1098371304,1.1400915590,1.0858026898,1.0889728650,0.8121406281,1.4899974649,1.2555399356,1.0362429606
2025-06-25,1.0870296554,1.0905032471,1.0878773469,1.0920231745,1.1109579209,1.1403846959,1.0860374187,1.0887428171,0.8160983789,1.4839916680,1.2557629886,1.0315819959
2025-06-26,1.0871762081,1.0904254722,1.0879078285,1.0921409395,1.1103168373,1.1410010869,1.0861326591,1.0914644483,0.8198626524,1.4891999827,1.2434853321,1.0469922350
2025-06-27,1.0872591565,1.0903170614,1.0881769439,1.0922443874,1.1087596042,1.1415737628,1.0863741737,1.0905041522,0.8192814624,1.4853897339,1.2395254389,1.0489067194
2025-06-30,1.0873578497,1.0903050045,1.0882546785,1.0923466660,1.1091696314,1.1418314904,1.0863778407,1.0919377479,0.8314528790,1.4941908465,1.2568268465,1.0486263124
2025-07-01,1.0876858706,1.0903260835,1.0883406974,1.0922941358,1.1093655890,1.1416578330,1.0864701261,1.0929399369,0.8248227034,1.4801696312,1.2504387903,1.0498052888
2025-07-02,1.0879646676,1.0905651924,1.0882452298,1.0923503450,1.1094667729,1.1418713419,1.0867282634,1.0931508922,0.8258102558,1.4831457950,1.2519243756,1.0266811021
2025-07-03,1.0881976727,1.0906807631,1.0884358763,1.0924916721,1.1099776049,1.1421102247,1.0868019784,1.0943786487,0.8288364452,1.4854171106,1.2479704903,0.9962968717
2025-07-04,1.0883456966,1.0908411418,1.0885650039,1.0926215538,1.1111376713,1.1443053342,1.0868917866,1.0925311258,0.8200324589,1.4692397996,1.2355783268,0.9501301100
2025-07-07,1.0885714957,1.0909856604,1.0887553668,1.0932237546,1.1107864789,1.1442637245,1.0868360849,1.0915604957,0.8236725346,1.4592103217,1.2296531958,0.9626287384
2025-07-08,1.0884753325,1.0909961737,1.0888510580,1.0935937725,1.1104443321,1.1448710832,1.0870388454,1.0891699312,0.8285927929,1.4690050164,1.2188037348,0.9679325202
2025-07-09,1.0885828481,1.0911952664,1.0890992556,1.0938411087,1.1102662719,1.1453032770,1.0870707317,1.0907285662,0.8466791087,1.4725357433,1.2417809018,0.9941183903
2025-07-10,1.0889548142,1.0911710719,1.0891681960,1.0939079420,1.1093079430,1.1476957607,1.0871234508,1.0911955772,0.8507754574,1.4390273223,1.2419483860,0.9842986506
2025-07-11,1.0891523622,1.0913550236,1.0893422859,1.0942795230,1.1087664930,1.1468873906,1.0871373459,1.0950486307,0.8548318998,1.4496269880,1.2507400989,0.9737089013
2025-07-14,1.0895297160,1.0915219618,1.0894731605,1.0945028699,1.1104880656,1.1460056605,1.0874235482,1.0933434757,0.8491398364,1.4627412566,1.2429337353,0.9641879284
2025-07-15,1.0897541910,1.0914760027,1.0895890222,1.0946055535,1.1089101969,1.1466890612,1.0875229127,1.0963149456,0.8487007756,1.4709662905,1.2281492040,0.9344794082
2025-07-16,1.0898525990,1.0915942809,1.0895432367,1.0945822232,1.1097593204,1.1468964674,1.0876677050,1.0938694793,0.8337945617,1.4487096902,1.2285133984,0.9309951100
2025-07-17,1.0900116430,1.0916937996,1.0897424754,1.0947125632,1.1103380443,1.1476124959,1.0875549102,1.0913541449,0.8305020181,1.4404821385,1.2345060459,0.9452251144
2025-07-18,1.0901083612,1.0918536438,1.0898206585,1.0950767845,1.1115542591,1.1455623339,1.0874707670,1.0942871856,0.8328372900,1.4500051604,1.2424575266,0.9409859189
2025-07-21,1.0900861306,1.0921375552,1.0900158715,1.0953330249,1.1125870628,1.1454938875,1.0875129126,1.0958725789,0.8254122360,1.4158154986,1.2249766575,0.9206755673
2025-07-22,1.0901645495,1.0923601053,1.0901560376,1.0954359656,1.1126523895,1.1468039171,1.0876421225,1.0963518493,0.8187422555,1.4118961650,1.2335927344,0.9157441652
2025-07-23,1.0904169245,1.0925453442,1.0902881689,1.0953419384,1.1145856961,1.1490281789,1.0878682602,1.0967362845,0.8199237238,1.4141333438,1.2379143928,0.9356141677
2025-07-24,1.0905171243,1.0927051151,1.0904786799,1.0957297598,1.1146354057,1.1484019599,1.0879127914,1.0988302680,0.8400461118,1.4283109737,1.2538002526,0.9609737569
2025-07-25,1.0905839806,1.0930288895,1.0906374303,1.0958457949,1.1143439732,1.1488408132,1.0880894732,1.1014724110,0.8437202620,1.4101107777,1.2537244156,0.9552178345
2025-07-28,1.0907948401,1.0932925159,1.0908895847,1.0957437531,1.1146920146,1.1506013536,1.0883015600,1.1003884576,0.8552414784,1.4424214408,1.2836109711,0.9772540903
2025-07-29,1.0910575988,1.0935374503,1.0908184503,1.0958212446,1.1148372572,1.1500512222,1.0885158804,1.1003132469,0.8517929510,1.4585849738,1.2815997707,0.9709482691
2025-07-30,1.0911281809,1.0936528330,1.0909368153,1.0959209896,1.1158589715,1.1508831843,1.0884987992,1.1013855373,0.8391254518,1.4431053674,1.2573410867,0.9666465906
2025-07-31,1.0911951763,1.0937804710,1.0909382011,1.0961317736,1.1165194007,1.1482914323,1.0887314307,1.1025135182,0.8301212160,1.4426238063,1.2537655708,0.9627371437
2025-08-01,1.0911875963,1.0940590462,1.0912550227,1.0961969958,1.1167156002,1.1484960702,1.0889579668,1.1055960296,0.8418894765,1.4640437344,1.2881655463,0.9908357305
2025-08-04,1.0911643191,1.0942335128,1.0913706416,1.0963282450,1.1173888059,1.1499497235,1.0892658010,1.1073416335,0.8353699642,1.4605229714,1.2918746374,0.9803442547
2025-08-05,1.0912392119,1.0942354822,1.0915669214,1.0964072365,1.1185002495,1.1503410384,1.0893603465,1.1074831051,0.8280914207,1.4777145791,1.2851291643,0.9760340802
2025-08-06,1.0915358560,1.0946565517,1.0917331367,1.0965480779,1.1183107324,1.1517331916,1.0894897628,1.1058022975,0.8311212886,1.4741394314,1.2871978112,0.9847670896
2025-08-07,1.0915203846,1.0947121637,1.0918915003,1.0963076363,1.1196469897,1.1507224064,1.0895469633,1.1066725972,0.8329895610,1.4977993641,1.2838790611,0.9830092367
2025-08-08,1.0917051819,1.0948098782,1.0922077827,1.0964392347,1.1195805553,1.1508145910,1.0896615476,1.1072318743,0.8311593228,1.4718163238,1.2855201717,0.9752249705
2025-08-11,1.0919172057,1.0950531235,1.0926264329,1.0965937829,1.1197274594,1.1511478402,1.0897132226,1.1063822931,0.8358546460,1.4609884111,1.2791856377,0.9734430050
2025-08-12,1.0921132155,1.0952830793,1.0927998613,1.0967903883,1.1205544834,1.1514150654,1.0896660965,1.1079711765,0.8366285859,1.4866072454,1.2704103528,0.9684036691
2025-08-13,1.0921138529,1.0956537415,1.0929648847,1.0970177446,1.1208067018,1.1534401836,1.0898008145,1.1064973696,0.8292974394,1.4972944984,1.2675846388,0.9471791221
2025-08-14,1.0921258732,1.0957553122,1.0930927126,1.0971539496,1.1217435744,1.1536355853,1.0897601638,1.1062792837,0.8183038458,1.4775472664,1.2618226968,0.9282253233
2025-08-15,1.0921339442,1.0959417031,1.0934506712,1.0973260234,1.1210658938,1.1535502751,1.0897399587,1.1057003712,0.8121421960,1.4923194088,1.2525862469,0.9247628415
2025-08-18,1.0922708776,1.0959455162,1.0934778978,1.0974933418,1.1216006214,1.1525655124,1.0896775326,1.1077727679,0.8272578044,1.4637089703,1.2711197948,0.9411557681
2025-08-19,1.0924403703,1.0961410069,1.0936755575,1.0977238611,1.1209802226,1.1520849059,1.0899340956,1.1087345771,0.8203448643,1.4329372324,1.2659555969,0.9436297374
2025-08-20,1.0927100102,1.0963105478,1.0937210053,1.0977627600,1.1207750618,1.1513044033,1.0902088875,1.1068073599,0.8213076690,1.4317240934,1.2606142560,0.9546307611
2025-08-21,1.0930009018,1.0965372782,1.0938614620,1.0980689888,1.1215237756,1.1527644426,1.0901331169,1.1061821635,0.8145815368,1.4090606351,1.2619651667,0.9674540614
2025-08-22,1.0933054807,1.0968331769,1.0942728914,1.0979006949,1.1200059815,1.1521019401,1.0903607663,1.1051388821,0.8080981159,1.4056381719,1.2482706622,0.9414085303
2025-08-25,1.0937402135,1.0969609492,1.0943534851,1.0978239609,1.1200284616,1.1524527748,1.0904450883,1.1041869693,0.8132730774,1.3827712433,1.2520061461,0.9539552960
2025-08-26,1.0939663954,1.0974169488,1.0946783592,1.0976671189,1.1199656329,1.1512714538,1.0906339384,1.1036042447,0.8177424316,1.3917156170,1.2481770178,0.9719671364
2025-08-27,1.0939767892,1.0972597506,1.0945527988,1.0979357700,1.1185181386,1.1502890993,1.0907918733,1.1048809811,0.8152568207,1.4071155316,1.2510116040,0.9843554884
2025-08-28,1.0939232169,1.0973085810,1.0947005198,1.0982419131,1.1194603348,1.1508529610,1.0909346529,1.1031207746,0.8240800823,1.4273141087,1.2570519374,0.9865286599
2025-08-29,1.0942186507,1.0971874619,1.0948639221,1.0981726681,1.1189728788,1.1514305539,1.0911061123,1.1043384044,0.8197306315,1.4272459990,1.2534353835,0.9940724101
2025-09-01,1.0944197342,1.0971002878,1.0949903351,1.0980535623,1.1200723445,1.1511247520,1.0912673138,1.1026279207,0.8094223077,1.4076339833,1.2297840300,0.9604693642
2025-09-02,1.0945767417,1.0969883963,1.0951617090,1.0980878999,1.1199940301,1.1522415856,1.0913376310,1.1039227591,0.8173978638,1.4210594803,1.2408919073,0.9842308151
2025-09-03,1.0948834645,1.0972565180,1.0951717746,1.0984512561,1.1214181853,1.1521855591,1.0915137789,1.1031948723,0.8239776303,1.4269641040,1.2528398864,0.9961202821
2025-09-04,1.0951584033,1.0973879335,1.0953570476,1.0984495351,1.1218665108,1.1520857847,1.0913852979,1.1042879405,0.8221371989,1.4298528070,1.2501494839,0.9863063927
2025-09-05,1.0953575501,1.0978640681,1.0955712632,1.0985852681,1.1227428698,1.1513663728,1.0915912585,1.1053859820,0.8218398234,1.4244597750,1.2525164490,0.9711336639
2025-09-08,1.0953614789,1.0978978432,1.0959080613,1.0986972675,1.1236639439,1.1520091523,1.0916275795,1.1061451548,0.8157130007,1.4131384438,1.2568918925,0.9705209710
2025-09-09,1.0955133880,1.0980584633,1.0960799971,1.0989260827,1.1228586364,1.1528279802,1.0917983878,1.1069261036,0.8122824851,1.4307080642,1.2567559117,0.9782656461
2025-09-10,1.0957376815,1.0981873686,1.0962471319,1.0989139924,1.1239609765,1.1528370046,1.0920149143,1.1083954983,0.8113637445,1.4219261245,1.2409085228,0.9523520069
2025-09-11,1.0957300448,1.0985258524,1.0962953991,1.0989779370,1.1236228900,1.1509688761,1.0921141360,1.1099863053,0.8100615987,1.4316346982,1.2560049127,0.9121854296
2025-09-12,1.0957277003,1.0987685943,1.0964099935,1.0991541254,1.1242871906,1.1522897163,1.0921976362,1.1146627679,0.8188027734,1.4218980258,1.2606841491,0.9110773691
2025-09-15,1.0960879657,1.0988385351,1.0967311069,1.0989563556,1.1241772595,1.1540278524,1.0923624644,1.1165261098,0.8270946679,1.4099623277,1.2796464837,0.9255077151
2025-09-16,1.0962887290,1.0993521634,1.0967201657,1.0990889523,1.1243242290,1.1550121177,1.0923967920,1.1171280168,0.8215926619,1.4178684958,1.2757380670,0.9399417469
2025-09-17,1.0962888843,1.0994768796,1.0970337235,1.0991189204,1.1262935273,1.1553765336,1.0924780046,1.1198553555,0.8252260814,1.4163364345,1.2667861588,0.9439167460
2025-09-18,1.0962467029,1.0994419691,1.0968999612,1.0994331310,1.1261954791,1.1544732701,1.0925809872,1.1192849240,0.8205020307,1.4006271928,1.2700336564,0.9564637228
2025-09-19,1.0964084187,1.0995785316,1.0970770428,1.0994373963,1.1256731596,1.1532627826,1.0926244107,1.1213079020,0.8123261856,1.3838674329,1.2715345058,0.9153147244
2025-09-22,1.0966123233,1.0997785919,1.0971953668,1.0996597958,1.1257750770,1.1538598436,1.0925577012,1.1234062153,0.8094341898,1.3884871218,1.2725753124,0.9256153140
2025-09-23,1.0968165042,1.1001063600,1.0973313146,1.0999637137,1.1254610959,1.1545689225,1.0928609232,1.1244303335,0.8104730196,1.3903523087,1.2748140095,0.9549797822
2025-09-24,1.0968567781,1.1001709867,1.0973774695,1.1000822829,1.1261858412,1.1559041970,1.0930370308,1.1257912506,0.8064405747,1.3948725826,1.2774748040,0.9583707960
2025-09-25,1.0967881940,1.1001293083,1.0973188577,1.1001889284,1.1253792671,1.1548530394,1.0930789474,1.1239886202,0.7910871322,1.3812891195,1.2647327564,0.9505295229
2025-09-26,1.0969373803,1.1001797118,1.0972938923,1.1004814866,1.1267724042,1.1569564092,1.0933631036,1.1236054636,0.7913308564,1.3747918238,1.2631140170,0.9572284241
2025-09-29,1.0971583818,1.1005212165,1.0972790672,1.1004746592,1.1264031551,1.1561342969,1.0935875182,1.1246682647,0.7962034886,1.3673208007,1.2774682475,0.9754027429
2025-09-30,1.0972848531,1.1005872954,1.0971542225,1.1006845706,1.1269816527,1.1561799055,1.0937287248,1.1233089495,0.7893085323,1.3581804254,1.2707566829,0.9685327715
2025-10-01,1.0974609521,1.1005782325,1.0972126028,1.1008050764,1.1280116504,1.1557385313,1.0937968531,1.1226422926,0.7827148674,1.3726275680,1.2614332650,0.9553913050
2025-10-02,1.0977072964,1.1009522036,1.0973323003,1.1010718275,1.1272053000,1.1563833616,1.0940627422,1.1251115653,0.7774282712,1.3527212471,1.2611518930,0.9385495713
2025-10-03,1.0981239256,1.1009080725,1.0975194575,1.1013454251,1.1275195320,1.1585955089,1.0941242053,1.1262739765,0.7874966142,1.3690396393,1.2923869962,0.9647799406
2025-10-06,1.0983150889,1.1011053223,1.0976657984,1.1016530200,1.1263277929,1.1564046537,1.0942862685,1.1244735890,0.7851054762,1.3570112684,1.2937565826,0.9628085141
2025-10-07,1.0982554835,1.1010384551,1.0978319181,1.1019284858,1.1271773958,1.1577363269,1.0944041174,1.1259469371,0.7957455296,1.3646631654,1.2951411071,0.9665708773
2025-10-08,1.0985184095,1.1014721232,1.0979467507,1.1023518288,1.1280861553,1.1583160493,1.0945983018,1.1307410409,0.8098795257,1.3703612294,1.3120738843,0.9746074148
2025-10-09,1.0984694506,1.1016464090,1.0982667759,1.1027096487,1.1293116637,1.1579170570,1.0946848078,1.1318511935,0.8131145136,1.3870307036,1.3145588314,0.9800976244
2025-10-10,1.0986898746,1.1014761407,1.0983746135,1.1026473942,1.1285148702,1.1574045295,1.0948217933,1.1322184642,0.8100499354,1.3747264009,1.3127318194,0.9551784187
2025-10-13,1.0989168820,1.1018076645,1.0985572022,1.1027642159,1.1277051023,1.1561854021,1.0947348285,1.1306107703,0.7986400948,1.3689477142,1.3015096604,0.9409151608
2025-10-14,1.0994360649,1.1020406865,1.0986698530,1.1029056821,1.1299159717,1.1569504305,1.0949532973,1.1309913862,0.8033632625,1.3870966398,1.3011423466,0.9485320019
2025-10-15,1.0995264084,1.1021713870,1.0989403384,1.1030356802,1.1294005569,1.1562235121,1.0949779468,1.1271989354,0.8014418707,1.4000357676,1.3006724684,0.9525016977
2025-10-16,1.0998576010,1.1022911441,1.0990819820,1.1033523988,1.1291101883,1.1567094006,1.0950509620,1.1234170540,0.8004121659,1.3843348434,1.3009037942,0.9565787670
2025-10-17,1.1001953808,1.1023321178,1.0990686316,1.1032750449,1.1310703825,1.1556067303,1.0951491053,1.1279938683,0.8077819947,1.4037560613,1.3112644881,0.9577960566
2025-10-20,1.1002637603,1.1023960846,1.0990784157,1.1033337213,1.1310397357,1.1571124622,1.0952307773,1.1292721739,0.8103001154,1.4215670251,1.3017718089,0.9632132979
2025-10-21,1.1005764401,1.1026297130,1.0993433240,1.1033027608,1.1312534122,1.1579271571,1.0953049992,1.1275390550,0.8051099310,1.4318337947,1.3035989362,0.9598595197
2025-10-22,1.1005880745,1.1027915192,1.0995525631,1.1035000019,1.1318641257,1.1563174864,1.0954940314,1.1245607311,0.7962401211,1.4143288453,1.2827030354,0.9498145294
2025-10-23,1.1006599506,1.1030621247,1.0996560042,1.1036012099,1.1318745244,1.1573722428,1.0956789352,1.1248633027,0.8014883863,1.4510592383,1.2872310047,0.9652256133
2025-10-24,1.1010067077,1.1032124739,1.0997734992,1.1035231572,1.1336091318,1.1579834759,1.0957971692,1.1273108769,0.8117805096,1.4631353611,1.3000817735,0.9739933205
2025-10-27,1.1010527139,1.1033690279,1.0999936610,1.1037175276,1.1343736102,1.1587176783,1.0959111514,1.1277965455,0.8155139420,1.4573299487,1.3169127973,0.9925820614
2025-10-28,1.1010828258,1.1036187727,1.1001490701,1.1036835600,1.1334291943,1.1589685180,1.0960310792,1.1259419972,0.8182408399,1.4625329552,1.3087624392,0.9807810426
2025-10-29,1.1010487813,1.1038802947,1.1001657725,1.1038790111,1.1335294093,1.1600499386,1.0961574448,1.1288460894,0.8090056632,1.4351681951,1.3108092095,0.9871006326
2025-10-30,1.1014874312,1.1038638066,1.1004424567,1.1040877420,1.1365737437,1.1592194346,1.0962747831,1.1312472293,0.8281777871,1.4724413629,1.3347012851,1.0257933408
2025-10-31,1.1015897380,1.1041758853,1.1006406884,1.1044942306,1.1354980268,1.1592223027,1.0963463579,1.1314748448,0.8282183305,1.4616577410,1.3332333468,1.0385904970
2025-11-03,1.1017598984,1.1040066137,1.1008701906,1.1045680053,1.1358740026,1.1586617024,1.0965538662,1.1299685188,0.8211993458,1.4660301338,1.3386440124,1.0467685028
2025-11-04,1.1018892162,1.1042515928,1.1010379758,1.1047679266,1.1362030569,1.1589507607,1.0966058119,1.1316417603,0.8079885147,1.4704162628,1.3444799297,1.0253751154
2025-11-05,1.1017910472,1.1044692395,1.1010987323,1.1049134472,1.1352003963,1.1596310954,1.0966132853,1.1298248949,0.8229165601,1.4876780206,1.3599910999,1.0320244909
2025-11-06,1.1019575977,1.1043705894,1.1013030836,1.1052091159,1.1361732878,1.1616260565,1.0967878479,1.1318779653,0.8381726571,1.5001423933,1.3862946942,1.0768712459
2025-11-07,1.1021111821,1.1046926115,1.1015940472,1.1055282493,1.1365464874,1.1621241710,1.0968012761,1.1295432295,0.8391204768,1.4924916933,1.3805747850,1.0667323723
2025-11-10,1.1022765506,1.1045087408,1.1016182458,1.1059571980,1.1362174387,1.1626351904,1.0968359023,1.1335394837,0.8454558036,1.5092893327,1.3747006068,1.0631871998
2025-11-11,1.1023766128,1.1046273215,1.1016996913,1.1058157188,1.1362722638,1.1627938975,1.0972100233,1.1304690800,0.8500772461,1.5330579464,1.3785888832,1.0760836361
2025-11-12,1.1026221897,1.1046108569,1.1019575854,1.1061292040,1.1377987285,1.1660129204,1.0973624386,1.1311442399,0.8659766862,1.5388332194,1.4074623849,1.0970534559
2025-11-13,1.1026902809,1.1045818226,1.1020843655,1.1064282635,1.1365231222,1.1662964915,1.0975668658,1.1325967599,0.8620625990,1.5252562585,1.4122540936,1.0845542903
2025-11-14,1.1026998498,1.1049926341,1.1024489502,1.1070191015,1.1356841389,1.1662793204,1.0976639623,1.1354395129,0.8580630024,1.5012097240,1.4259409036,1.0880467671
2025-11-17,1.1029341961,1.1048979492,1.1024532344,1.1070189251,1.1370905339,1.1660048239,1.0978965497,1.1308549220,0.8540558529,1.5003603853,1.4229469428,1.0684056134
2025-11-18,1.1031682983,1.1049829338,1.1024103404,1.1071907213,1.1372274847,1.1672456766,1.0982067647,1.1309893361,0.8520599934,1.4941226439,1.4098930426,1.0952932703
2025-11-19,1.1034150076,1.1051779522,1.1024272271,1.1073882240,1.1380611530,1.1679266300,1.0983141827,1.1313461576,0.8468611123,1.4927640794,1.3973950752,1.1104026415
2025-11-20,1.1035448015,1.1053768510,1.1023167946,1.1078165416,1.1378395847,1.1692960250,1.0983261945,1.1319480594,0.8489046435,1.4852407100,1.4073600121,1.1061523702
2025-11-21,1.1037691266,1.1054389098,1.1024843773,1.1081364428,1.1380152086,1.1709852803,1.0986571293,1.1317214407,0.8560013706,1.4969815438,1.4250941884,1.1147636352
2025-11-24,1.1038966823,1.1057416564,1.1025954479,1.1083247931,1.1395978096,1.1698319964,1.0988856270,1.1276019426,0.8516465563,1.5302605733,1.4112183231,1.0973023185
2025-11-25,1.1042317374,1.1058996642,1.1028526598,1.1085476234,1.1406582545,1.1720624771,1.0990958501,1.1307614821,0.8518666816,1.5213752994,1.4163528079,1.1225134446
2025-11-26,1.1043911491,1.1062569381,1.1029319470,1.1087150710,1.1418557860,1.1717192104,1.0992906072,1.1340465265,0.8522952679,1.5510440345,1.4348993377,1.1334316719
2025-11-27,1.1043514960,1.1064901629,1.1029681684,1.1091340469,1.1412729338,1.1725430422,1.0994993771,1.1307024727,0.8433635943,1.5309106596,1.4215628047,1.1356466598
